F_0,F_1,F_2,Points_Magnitude
57.2177125496,0.0004279683,56.9117876178,0.3615721464
84.0308670089,-65.8061575915,56.6215217011,1.5383659601
152.5408778044,56.0310397546,56.5452571393,1.4817621708
-15.1466732979,-0.0235142713,56.5240086819,0.3180878162
35.6123413682,0.0001576693,56.4608796488,1.1692192554
-15.0114316685,-0.0124657241,56.2769868118,1.1427063942
18.0306194226,-0.0228619967,56.1029472297,0.3569493592
133.7052506836,-0.0028630405,56.0053499808,1.3392866850
-78.0100644431,0.6962371739,55.9853772701,0.2444380522
201.0444332829,-164.4777345736,55.9524575738,1.5869023800
251.4179497289,-221.0066196133,55.9259418080,1.6070744991
28.7243269718,-0.0268406351,55.9165961153,0.3599570096
38.9841105477,-0.0227805386,55.6739191763,0.3608931005
-49.7652062907,0.2856889925,55.6677247115,0.2673928738
-33.9173567335,-0.0374833001,55.6658995716,0.2887560725
-79.4561251088,-0.0329675561,55.6357765076,0.2353256047
20.4541755974,27.7881750675,55.6083556545,1.5146077871
85.1004320494,-0.0007576362,55.5995847310,1.2743544579
-174.4633442793,19.3064613122,55.5830935904,1.3859168291
-53.1624604597,33.4050153719,55.4501809729,1.4902288914
154.9099892196,52.2724402247,55.2838088433,1.4765827656
-148.3233825547,-0.0127122593,55.2553354603,1.3338221312
-154.0484486904,1.8849341356,55.2404493550,1.3464909792
-16.1470092400,-0.0227973235,55.2268209488,0.3145180941
-17.5269195783,-0.0062882627,55.1968393963,1.1417262554
-32.1524251327,-0.0061945273,55.0749993423,1.1492073536
-25.6789412017,-0.0251277565,55.0722759517,0.3015088439
-74.7737841376,0.0009941397,54.9764429524,1.2052233219
-22.3140990519,27.4987514473,54.9423413603,1.5053706169
-54.3834764499,-0.0049460748,54.7634921464,1.1552326679
196.7356827681,14.8292657104,54.7602501116,1.4071421623
-54.6238795954,0.0819153829,54.7562151795,0.2587040365
50.1574915744,0.2049570515,54.7079576103,0.3618576229
-149.2291496266,51.0949502955,54.6639942700,1.4518562555
-114.5759948802,48.6214715761,54.5271330211,1.4711700678
22.9226309865,-0.0236023972,54.4903727648,0.3584752977
83.0220355847,-65.3013740071,54.4684583389,1.5473788977
25.3667621367,-0.0251780467,54.3998003828,0.3604916036
212.1266780570,43.4369254917,54.3224429687,1.4424731731
113.1947726480,0.0009421719,54.1327352643,1.3131906986
-20.2216060131,-0.0003755569,54.0144567502,1.1408642530
-125.1003911346,0.0005314114,53.9810523018,1.2809485197
-61.8699109222,-0.0062357762,53.9551733746,1.1671822071
-37.7422983280,-0.0223852191,53.9033365992,0.2843011320
-41.0002781831,-42.0132808141,53.8376570143,1.5390714407
96.8901043551,0.0003374460,53.8143508942,1.2873129845
-26.5933467759,-0.0277780179,53.7246407455,0.2975135148
41.2341782441,-0.0235421134,53.6441261771,0.3620403707
-81.9586995803,-0.0088113359,53.6210370369,1.2171727419
-36.4770275774,-0.0117276039,53.6109608424,1.1481742859
-6.9795767126,-0.0078762424,53.5215996187,1.1326606274
27.4668816233,-0.0243990501,53.4596251865,0.3617666960
-2.6597973457,-0.0035963364,53.3974959639,1.1343314648
28.5458460512,-0.0040711699,53.2675852899,1.1556594372
14.6222876780,-0.0097918888,53.2475760310,1.1403927803
33.5136376669,-0.0245951972,53.2425651983,0.3616538048
-71.8113823426,-0.0069716316,53.2258072521,1.1919306517
-40.9187257139,-0.0054460876,53.1951634707,1.1459641457
-98.0391796234,0.0000223961,52.9818948260,1.2428617477
-171.6864220577,52.2836802981,52.9512372064,1.4418569803
-39.6045395924,-0.0210022662,52.9065260692,0.2764428854
-118.1054445160,0.0002191689,52.7796749090,1.2675622702
-73.9443846707,0.3321976463,52.7260771900,0.2312286794
52.9557664770,-0.0089875201,52.7106715086,0.3617859185
10.5005106886,-0.0269944919,52.6863941523,1.1391593218
-198.9300966660,-158.9865864372,52.6354652974,1.5959838629
-141.4084282323,-0.0027725212,52.6349874644,1.3068178892
223.6796848890,33.8136564424,52.6335453110,1.4260462523
-123.4918472683,-93.6463427887,52.5448206472,1.5705064535
-11.1290476753,-0.0092117270,52.4987300549,1.1312485933
1.4290618602,-0.0178952869,52.4941461074,1.1361925602
-74.0199731991,0.3135284849,52.4729033572,0.2402610034
-57.4303704043,-0.0031809908,52.4078274777,1.1539393663
-77.3692533589,0.0006363250,52.3561433333,1.2038748264
18.4593779462,0.0145854701,52.3549011983,1.1410578489
-30.2631245719,28.1761073292,52.3355213091,1.5032942295
-84.2559016400,41.3916811957,52.3305679791,1.4833191633
22.0869945171,26.8462437502,52.3186755308,1.5139354467
68.9319465903,-0.0024488749,52.2234854721,1.2351142168
-20.3513127056,-0.0223302039,52.2043182302,0.3107551038
-18.9148296246,25.7137476167,52.1819333602,1.5073583126
23.1445973875,-34.0027125135,52.0944331690,1.5268038511
26.7351383529,-0.1620527555,52.0428630041,0.3640992939
88.5324738763,-67.0187332443,52.0318971384,1.5406599045
93.8342229160,45.2099448681,51.9429611979,1.5047216415
6.0758093781,-0.0397089356,51.9335111587,1.1378479004
36.3315672640,-0.0219182840,51.8872108239,0.3621571660
24.1886028042,-0.0248443085,51.8712043190,0.3628311157
-144.8323931206,-0.0106354702,51.8631767383,1.3201355934
-177.0688933733,25.4359804872,51.8201659917,1.3941398859
108.2562656918,-0.0014212777,51.7720106640,1.2999634743
-46.1050891959,-0.0019580292,51.7591313417,1.1442441940
53.6432032559,-0.0062841562,51.7480670594,1.1960138083
155.9273219981,-120.0297458701,51.6793829678,1.5628464222
164.4717583217,0.0033118981,51.6714367003,1.3514580727
61.8882855298,-0.0137681450,51.6462409481,0.3617382944
-26.0295608808,-0.0001376986,51.6114811636,1.1376771927
78.9609823427,0.0002443231,51.5904750473,1.2611694336
115.4635502376,48.1476433242,51.5002406535,1.4949871302
24.6270168398,27.0573575427,51.4479750273,1.5185521841
-60.1034873355,0.2312584532,51.3345020346,0.2500578165
-67.7120319775,36.0780474336,51.2812748575,1.4852570295
-13.6679353078,-0.0105227763,51.2787124022,1.1294919252
30.9853509169,0.0009298689,51.2620534848,1.1560926437
65.5135750469,36.8515830133,51.0882620994,1.5081334114
-69.4708332682,-0.0006146293,51.0439964203,1.1782829762
32.1034557100,-0.0221178481,50.9964274568,0.3634507358
-96.2062844687,-72.1917386169,50.9435846536,1.5626555681
58.8312818529,-48.7233773281,50.9170408288,1.5306952000
-120.7333455267,50.3485300191,50.8329195058,1.4661823511
189.9356882432,47.7864174123,50.7991389348,1.4528013468
-30.9262092329,-0.0255642540,50.7906267993,0.2903629541
21.3225486864,-0.0231656619,50.6917383504,0.3608146906
37.6692350104,27.2899574003,50.6367854139,1.5053548813
12.0533571250,24.6404194810,50.6134249624,1.5177966356
-50.0331161082,-0.0074996382,50.6026158691,1.1420215368
16.2398149696,-0.0215080561,50.5381550086,0.3592943549
123.9251715275,-0.0004389094,50.4790739511,1.3259278536
13.5080643956,-0.0209955308,50.4118957162,0.3573055267
64.4908345669,-0.0038901716,50.3540215494,1.2220104933
40.8129595112,-0.0015400225,50.3411009470,1.1696934700
38.6842175454,-0.0163301894,50.2806394631,0.3633032739
22.5638876082,0.0140530086,50.2543038617,1.1422122717
-15.9255271042,-0.0046393870,50.2457682498,1.1285083294
31.5403904262,-0.1613190145,50.1095116678,0.3657489121
35.0101541971,-0.0207334591,50.0006984370,0.3639531434
-29.1789797048,-0.0042955088,49.9312246066,1.1359012127
-134.7033870541,50.6218581695,49.8474722251,1.4567326307
-23.2330438912,-0.0226167695,49.8260226150,0.3036656678
-54.7779531729,32.1148219442,49.7636503157,1.4887676239
-44.5099018046,-0.0104768822,49.7512413700,0.2683521509
-87.0746066994,-65.2324740173,49.7376521638,1.5547701120
-138.5570855865,-0.0019278070,49.5819330059,1.2930465937
163.2635461794,-129.2889137062,49.5544589177,1.5688099861
45.4266638525,-0.0122814887,49.4917171207,0.3625606596
-85.3312641520,-62.5111436104,49.4256629689,1.5487401485
-25.8778121077,26.1407573018,49.3484528531,1.5058361292
-75.4040404240,-0.0073082659,49.3238272947,1.1901851892
88.4652074882,0.0005608667,49.1365571494,1.2741142511
-131.7194196425,0.0001914349,49.0212074955,1.2796622515
-66.0874356112,-0.0073526739,48.9623804827,1.1650072336
-24.1446049414,-0.0226406307,48.7938869646,0.2997013927
-177.8728620979,37.3914326642,48.7580778711,1.4141882658
-19.1084285357,0.0372967030,48.7568137084,1.1274623871
-34.1270327222,-0.0201754612,48.7373349400,0.2859053612
34.0926670507,-0.0202159340,48.6904706258,0.3662387431
37.4491354319,-0.0163512913,48.6441257056,0.3650942743
-48.6070427287,-0.0009560708,48.6067846016,0.2596960962
-29.1746254168,-34.1791201997,48.5960889190,1.5371719599
-112.4591087743,-0.0004463615,48.5270023629,1.2538259029
-14.1468376533,23.8034047717,48.5071111668,1.5098129511
-12.9961018087,-0.0197169384,48.5028269344,0.3207136095
-71.6951673036,-0.0006295808,48.4902096590,1.1769025326
-14.1685799715,-0.0206099273,48.4633684941,0.3171766698
-58.0688649809,-47.2289444230,48.4544921943,1.5421015024
-1.4214339281,0.0715914054,48.3822767481,0.3410575688
-32.2009292876,-0.0091674829,48.3730225341,1.1350752115
115.4781325114,0.0011950805,48.3580867699,1.3128026724
100.7219891033,-0.0003410568,48.1683525649,1.2867479324
73.6529778794,0.0004718908,48.1228308921,1.2479976416
57.2735913724,-0.0198285037,47.8342743258,0.3619721830
-35.8031392405,-0.0156850642,47.8001592037,0.2780778706
25.1745494058,-0.0053180334,47.7859570357,1.1425749063
4.1796386493,0.0001395569,47.7735428251,0.3468640149
-54.7269746728,-0.0050035796,47.7435134753,1.1403378248
129.5742668599,51.8626568195,47.6655856705,1.4900943041
-21.4617770253,-31.1795749891,47.6307873530,1.5343012810
11.1400808568,0.0709054158,47.5305860458,0.3542803228
-4.1575209592,-0.0121646373,47.5273042774,0.3340952396
-12.3614814899,-28.3946674971,47.5091896965,1.5294712782
218.0185095836,44.1864798641,47.4918174226,1.4432023764
-37.1818696914,-0.0038187059,47.4761478951,1.1324449778
-10.4879715510,-0.0086912605,47.3962657826,1.1178647280
47.5076715876,-0.0103477585,47.3390691349,0.3624882698
67.4836369677,-0.0266118767,47.2528728921,0.3610038161
36.3920703818,-0.0154735404,47.2462331534,0.3674095571
168.1465273649,50.1528775087,47.0653954502,1.4682539701
-66.0840502884,0.1369520425,47.0158182110,0.2407138497
-22.9808615494,0.0367324044,46.9470883673,1.1246740818
-40.5169452408,-0.0018501183,46.8961525280,1.1310937405
70.1464020534,36.1375677898,46.8604071293,1.5048124790
-66.2350675630,0.1349209966,46.8026926574,0.2315373719
-79.2808703324,0.4111631642,46.8001714463,0.2269013226
-86.3297861119,0.0001190334,46.6742438705,1.2158224583
-10.6188593019,0.0598815891,46.6707923614,0.3275347054
-18.1905408030,-0.0213361512,46.6626537912,0.3134433627
-54.5309346687,0.0028764245,46.6550358835,0.2511441708
7.5921378615,0.1039416922,46.6069651647,0.3523490727
-12.4064311318,-0.0089918485,46.5835173878,1.1162871122
42.7661926375,-0.0057823833,46.5519635527,0.3638131917
9.9097154589,-0.0201293184,46.4234288056,1.1262099743
-249.4616897750,-219.1808897032,46.3805959682,1.6119673252
12.7103987166,-0.0104189335,46.3285604838,1.1273831129
-21.3443983215,24.1855011394,46.3045258241,1.5096162558
95.2380959095,-70.0157202826,46.2703949961,1.5426530838
2.0098920651,0.0544719664,46.2662306671,0.3448086977
-3.3529255661,0.0497725707,46.2311460793,0.3382576406
-28.1216046855,-0.0202049139,46.1985702434,0.2926108241
-103.3500516015,-0.0002856292,46.1857055001,1.2404515743
-147.3474249728,-110.7476198066,46.1259242365,1.5723531246
-45.7976491891,-0.0043522748,46.1215651237,1.1284482479
-62.8014350505,-0.0029807523,46.1092480501,1.1513687372
11.2125733606,-27.3256434067,45.8774635500,1.5259907246
-123.1611497842,50.6035886493,45.8699289863,1.4668983221
-84.8749971831,39.4076218254,45.8532967752,1.4804524183
15.4415191821,0.0206539720,45.7998741745,1.1279871464
-43.8619563679,-39.2976429268,45.6897653884,1.5422294140
-14.4477685820,-0.0022476001,45.6813768079,1.1153362989
4.6712582864,0.0632717070,45.5014799663,0.3502944708
208.8483766360,33.2379809088,45.4970686768,1.4265315533
41.7491699343,-0.0058767942,45.4181537154,0.3655940294
-6.2348818744,0.0603724859,45.4127321458,0.3321272731
59.8754752757,-0.0029529743,45.3723270464,1.2088401318
-152.3595897397,53.6400955005,45.2809307094,1.4523490667
116.2215619084,-83.4962911338,45.2507199752,1.5544246435
22.1927233654,-0.1354324866,45.2318336667,0.3670125008
69.1581548121,0.0004365047,45.1859783754,1.2348372936
-126.2318680101,-0.0041723858,45.1553657668,1.2658942938
-40.4162863104,-0.0056978556,45.1503165869,0.2700434327
197.3986274104,23.4833746108,45.1018527065,1.4172170162
-68.9288123319,-0.0082662639,45.0804066329,1.1632211208
-20.9912934276,-0.0211618994,45.0159090245,0.3064194620
81.0417805350,-0.0002803952,45.0155059141,1.2609272003
-158.6581172036,10.1700189348,44.9903449942,1.3711190224
-26.3107078270,-0.0043921268,44.9765588163,1.1226170063
28.3381481434,0.0003777762,44.9263087159,1.1430848837
63.9852062215,-0.0246158061,44.8067307214,0.3604661822
109.9966003690,-0.0010784333,44.7969233857,1.2994627953
-49.0246709774,-0.0027503230,44.7536650659,1.1271243095
-32.0118730570,25.9405687258,44.7000155286,1.5031160116
-44.6261576541,0.0000499407,44.6264510680,0.2614479661
14.3326953780,-0.0190039347,44.6215950887,0.3621400595
40.9811478986,-0.0053937040,44.5592025984,0.3678644300
-64.2521712598,34.6415275476,44.5566382257,1.4882322550
44.6760509894,-0.0023639831,44.5365612009,0.3637416959
182.1648371771,-141.9407431883,44.5322793229,1.5756325722
-16.6434807538,0.0468792030,44.4651165218,1.1145335436
11.9028668383,-0.0179077299,44.4194906099,0.3601582050
262.3520315296,-230.5579428459,44.3827764849,1.6124290228
18.6550703495,-0.0204978783,44.3645995807,0.3636551499
-21.9150939081,-0.0202505622,44.2895609499,0.3024914861
-30.9978045709,-0.0181041384,44.2694211409,0.2881767750
199.4524602033,2.1133089534,44.2486695949,1.3756905794
-160.7417128823,41.1514846291,44.2255589139,1.4277065992
-5.7569911325,-0.0061273437,44.1782461701,1.1063438654
65.8669887419,0.1224098167,44.1739234400,0.3593816161
20.5548740175,-0.0204671898,44.0786036313,0.3657585382
28.8709413127,-0.1378376829,43.8967798880,0.3685652316
-2.1992111148,-0.0030247209,43.8717615062,1.1080558300
91.6170555413,0.0004227362,43.8127337806,1.2735427618
43.9365282936,-0.0000098275,43.8022347477,0.3655249774
24.7359468510,-0.1665518932,43.7187508549,0.3681837022
-50.9689241505,0.0002735150,43.6613573931,0.2529974282
-27.9631603482,24.5510239589,43.5425832631,1.5069867373
-64.3848332838,-0.0040925439,43.5223404953,1.1499551535
-9.2165742273,-0.0069705777,43.4465719766,1.1049002409
-32.5370174082,-0.0138827810,43.4193538582,0.2804084122
-116.6462239373,-0.0055828768,43.3968621209,1.2525118589
43.5051294529,0.0018683960,43.3683487451,0.3678289950
87.6209093761,43.1286981315,43.3658510618,1.5073870420
-183.7624377711,35.1781089585,43.3399269568,1.4082853794
-58.5091539687,-0.0062406618,43.3239735663,1.1381111145
55.3758050265,-0.0029280151,43.2470219806,1.1957646608
63.0618801347,0.0472589627,43.2216736027,0.3599756360
23.1791632118,23.2396061694,43.1590026612,1.5158814192
-12.5984498186,-0.0184966831,43.1010389665,0.3203966916
-90.1458700718,-65.4078443613,43.0530810368,1.5570126772
-11.5116978099,-0.0176799492,42.9670440006,0.3238810003
-29.2606525999,-0.0039653732,42.9552395451,1.1216259003
9.7701298678,0.0699942782,42.9430821765,0.3569990396
1.2261691764,-0.0150279266,42.9152369651,1.1099609137
102.4667760194,-0.0012227708,42.9037715307,1.2863516808
51.2606053600,-0.0165752513,42.8733949822,0.3626859486
29.9931815974,-0.0174465367,42.8357451943,0.3689301610
-64.7049980215,-47.5277822043,42.7256309622,1.5424938202
5.8451242546,20.2321193231,42.6887820329,1.5115175247
-59.6210832030,-0.0085261664,42.6024151274,0.2418869287
196.5701666947,5.8985241374,42.5933540885,1.3885511160
62.1212684298,-46.8192699235,42.5059015933,1.5301724672
148.1653593114,51.1264887265,42.4996043933,1.4774321318
-10.1362366643,0.0209672789,42.4662794905,0.3296515048
-11.2947522360,-0.0077503531,42.4398170421,1.1031184196
-162.9816177920,48.5021604309,42.4376275522,1.4367102385
43.9769825250,-0.0041659946,42.4241271908,1.1698302031
64.8197957364,0.0003050951,42.3496178445,1.2216912508
97.0863582929,43.8105021700,42.3357071609,1.5026105642
-78.0851702905,-0.0000808487,42.2346433949,1.1888040304
-177.6691292238,27.1720829410,42.1975937280,1.3982957602
-36.4337716614,26.2844629831,42.0809353287,1.5020933151
-25.6014145854,-0.0183169931,42.0639241438,0.2954705656
32.1673045032,-0.1141562395,41.9968846152,0.3703886867
-16.3634676031,-0.0193994018,41.9803743355,0.3167012632
4.9015811198,-0.0323774606,41.9622079439,1.1116443872
200.3780424996,0.0140478682,41.9574110922,1.3631838560
-21.1514616592,0.0437376941,41.9201393907,1.1111904383
-32.1973945410,0.0010078671,41.8887387566,1.1193636656
111.1865813070,45.7152313964,41.8621815096,1.4942820072
75.3602291137,0.0004980791,41.8615834240,1.2477524281
225.3856572121,47.1144252497,41.7716186101,1.4427535534
133.0013721075,0.0016504337,41.7559143035,1.3251953125
-59.6211305927,-0.0222460218,41.7426052123,0.2326439917
22.3431407566,-0.0009137626,41.7137361486,1.1296328306
-151.9650048995,-0.0014961649,41.7102838318,1.2917032242
95.9839549426,-68.5617713251,41.6888046624,1.5393977165
186.0413091861,14.3770416929,41.6308619670,1.4078463316
-13.1038500010,-0.0005905486,41.5478581295,1.1022131443
59.1933633707,-0.0211235585,41.4526081350,0.3606849611
-175.0404101728,-135.8076675934,41.3807745927,1.5847322941
8.1970653748,-0.0231703961,41.3580733390,1.1129981279
-95.6111930720,-0.0002082604,41.2565720467,1.2267197371
-87.5345660550,0.1195722164,41.0526202542,0.2199157178
-36.7284809518,-0.0044609493,41.0123608655,0.2724367678
-36.5417015820,0.0169923506,41.0040239808,1.1176036596
-149.1804252027,-0.0089536354,40.9736136711,1.3187706470
185.8911241916,12.2912861216,40.9706154952,1.4007863998
-19.0470971018,-0.0197145047,40.8440390392,0.3097519577
-7.6148996550,19.1291870632,40.7617771608,1.5076706409
11.1601574260,-0.0083871156,40.6918215935,1.1144380569
-40.2210215342,0.0134187682,40.6712713654,1.1153265238
-69.4904276287,0.1606615241,40.6444027043,0.2264295369
184.4876458066,46.4483457856,40.6147133217,1.4549133778
48.2425100170,-0.0071928730,40.3858950539,0.3639400899
-19.9717752938,-0.0188365995,40.3581615577,0.3058657944
-28.2169147846,-0.0169722325,40.2996817578,0.2910758555
-23.5984691615,-0.0034979244,40.2973776426,1.1093622446
182.3730923221,0.0067597799,40.2818204766,1.3501116037
13.8700109156,0.0267495585,40.2745170696,1.1159123182
-40.2528216858,0.0000781767,40.2532627859,0.2639318109
-15.3553040173,0.0334210467,40.1320186765,1.1016273499
